wbody,zone,holeid,event,Date Time,Turbidity (NTU) (803671),BGA-PC Fluorescence (RFU) (797015),Actual Conductivity (µS/cm) (803397),Specific Conductivity (µS/cm) (803397),Salinity (PSU) (803397),Resistivity (Ω⋅cm) (803397),Density (g/cm³) (803397),Total Dissolved Solids (ppt) (803397),Chlorophyll-a Fluorescence (RFU) (804408),Temperature (°C) (804550),Barometric Pressure (mm Hg) (804550),Pressure (psi) (785112),Depth (ft),Depth (m) (785112),Surface Elevation (m) (785112),External Voltage (V) (804550),Battery Capacity (%) (804550),Barometric Pressure (mbar) (868976),Temperature (°C) (868976),Latitude,Longitude,Marked
lake,littoral,l5,13b,2024-03-13 12:29:00,10.893008,,59.859783,102.32534,0.046497636,16705.707,1.0000086,0.06651175,1.6526418,3.2666962,716.2717,7.3824177,17.65733596,5.381956,5.1903563,0.4502838,74,954.951,9.070424,,,
lake,littoral,l5,13b,2024-03-13 12:29:00,10.843265,,59.842243,102.23391,0.046458513,16710.604,1.0000088,0.066452086,1.5982047,3.2899704,716.2779,7.6895795,19.00711713,5.7933693,5.6020303,0.45006964,74,954.95917,9.061009,,,
lake,littoral,l5,13b,2024-03-13 12:29:00,10.964257,,59.868145,102.25487,0.046469834,16703.373,1.0000088,0.06646566,1.8015077,3.290236,716.3171,8.321008,19.89552493,6.064156,5.8725376,0.45,74,955.01135,9.05164,,,
lake,littoral,l5,13b,2024-03-13 12:29:00,10.975325,,59.870144,102.253876,0.046469647,16702.816,1.0000088,0.06646502,1.8202326,3.2910426,716.3213,8.395865,20.03247178,6.1058974,5.91426,0.45,74,955.017,9.0503845,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.809339,,59.909824,102.25042,0.046472486,16691.754,1.0000091,0.06646278,1.6113639,3.3193128,716.316,8.522452,20.29644226,6.1863556,6.204924,0.45,74,955.0099,9.04119,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.993146,,59.908394,102.2399,0.046468914,16689.879,1.0000092,0.06645593,1.7884685,3.3207536,716.3096,9.107778,21.63645997,6.594793,6.4270625,0.44222096,74,955.0014,9.023061,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,11.007133,,59.909462,102.23854,0.046468567,16689.336,1.0000092,0.06645505,1.8000723,3.321851,716.3086,9.173405,21.78781004,6.6409245,6.46001,0.44138104,74,955.0001,9.020824,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.853177,,59.943092,102.226494,0.046466377,16682.244,1.0000093,0.06644722,1.8945557,3.3441002,716.295,9.468223,22.46766404,6.848144,6.659769,0.44916207,74,954.982,9.020252,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.7944975,,59.952576,102.24754,0.046475913,16676.4,1.0000095,0.06643382,1.7993534,3.342733,716.2939,10.074927,23.8680981,7.2749963,7.083379,0.4419619,74,954.98047,9.011427,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.782309,,59.95477,102.24945,0.046476886,16675.523,1.0000095,0.0664321,1.7916666,3.343347,716.2933,10.149469,24.04014108,7.327435,7.1357875,0.4414648,74,954.9797,9.010493,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.798421,,59.964012,102.21258,0.04646284,16676.344,1.0000095,0.066435546,1.739521,3.3628745,716.2798,10.479259,24.80082152,7.5592904,7.3676524,0.43297705,74,954.9616,9.001085,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.666427,,59.974224,102.224945,0.046468966,16673.703,1.0000095,0.06644519,1.7579342,3.361118,716.2788,10.751522,26.09502461,7.9537635,7.7620983,0.43229306,74,954.9604,8.983177,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.652786,,59.975655,102.22487,0.04646909,16673.46,1.0000095,0.0664464,1.75837,3.3616536,716.2782,10.791435,26.25961614,8.003931,7.8122644,0.43193308,74,954.9596,8.98091,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.87326,,59.993443,102.22766,0.046472117,16668.488,1.0000095,0.06644799,1.6844532,3.3835351,716.2651,11.46611,27.15246883,8.2760725,8.084407,0.432,74,954.942,8.971436,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.889689,,59.995636,102.22854,0.04647271,16667.877,1.0000095,0.066448554,1.6780072,3.38561,716.26373,11.544272,27.29479331,8.319453,8.127788,0.432,74,954.94025,8.969747,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.763247,,59.993156,102.16643,0.04644711,16668.568,1.0000098,0.06640818,1.6721702,3.389073,716.2564,11.760317,27.75746391,8.460475,8.417932,0.432,74,954.9305,8.960782,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.656001,,59.99764,102.1857,0.046455447,16667.322,1.0000098,0.066420704,1.5916079,3.39802,716.256,12.267089,28.92372047,8.81595,8.641513,0.432,74,954.9126,8.942895,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.640278,,59.99799,102.18542,0.04645537,16667.227,1.0000098,0.066420525,1.5834178,3.3990135,716.25574,12.325212,29.05775262,8.856803,8.674468,0.432,74,954.91046,8.940769,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.622953,,60.0086,102.143974,0.046439584,16664.277,1.0000099,0.066393584,1.7809628,3.40374,716.29016,12.718694,29.96644029,9.133771,8.943866,0.432,74,954.97406,8.940215,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.713656,,60.030647,102.1879,0.046459846,16657.207,1.0000099,0.06641009,1.6563165,3.4010978,716.30554,13.278993,31.25891732,9.527718,9.336061,0.432,74,954.99554,8.92235,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.723044,,60.03339,102.19108,0.046461437,16656.342,1.0000099,0.06641086,1.6500951,3.400958,716.3085,13.352207,31.42783957,9.5792055,9.387535,0.432,74,955.0002,8.9204445,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.608238,,60.040154,102.12482,0.046435107,16655.43,1.00001,0.06637997,1.6899441,3.408407,716.2877,13.746689,32.33769685,9.85653,9.664885,0.432,74,954.9722,8.920076,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.707285,,60.047333,102.18306,0.04645964,16653.5,1.0000099,0.06641861,1.6658685,3.4090676,716.293,14.100515,33.15353675,10.105198,10.024052,0.4240842,74,954.9794,8.902409,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.71388,,60.048325,102.18697,0.046461347,16653.266,1.0000099,0.06642168,1.6649183,3.4094052,716.2929,14.152157,33.27262139,10.141495,10.072311,0.42322716,74,954.9791,8.900504,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.726635,,60.14896,102.28552,0.04651503,16618.037,1.0000104,0.0664856,1.841952,3.4282677,716.27936,14.682404,34.49512467,10.514114,10.331342,0.4230126,74,954.9611,8.890726,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.706855,,60.344204,102.53847,0.04663639,16570.926,1.0000106,0.06665,1.8440921,3.44585,716.31213,14.943681,35.09868438,10.698079,10.508873,0.43103096,74,955.0047,8.881269,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.705002,,60.36931,102.56968,0.046651617,16564.453,1.0000106,0.06667029,1.8511014,3.4484863,716.3151,14.992089,35.21041995,10.732136,10.537782,0.4319065,74,955.0087,8.879889,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.921933,,60.42625,102.53493,0.04663833,16542.264,1.0000111,0.06663563,2.0304601,3.497663,716.28845,15.331435,35.99187664,10.970324,10.779072,0.391055,74,954.97327,8.870908,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,13.431787,,60.451538,102.49523,0.046629053,16541.26,1.0000111,0.06662028,4.096924,3.5231092,716.2616,14.576091,34.24975394,10.439325,10.248013,0.42650184,74,954.93744,8.861936,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,13.687874,,60.45606,102.490036,0.046627652,16540.363,1.0000111,0.06661752,4.3079343,3.5273814,716.258,14.5137205,34.10585958,10.395466,10.204161,0.42855555,74,954.9326,8.860725,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,11.146433,,60.437355,101.99501,0.046392724,16626.934,1.0000107,0.0662964,2.0291753,3.551669,716.2893,12.499047,29.45970472,8.979318,8.787705,0.43862265,74,954.97437,8.851556,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.993607,,60.436363,101.94585,0.04636974,16635.295,1.0000107,0.06626491,1.8853648,3.5548534,716.29144,12.27604,28.9454101,8.822561,8.630916,0.4409865,74,954.9772,8.850358,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.916929,,60.095875,101.928604,0.04635794,16647.629,1.0000106,0.0662536,1.5706283,3.5017242,716.28595,10.976361,25.94741634,7.9087725,7.7171507,0.45719054,74,954.97,8.83201,,,
lake,littoral,l5,13b,2024-03-13 12:30:00,10.693293,,60.031315,101.91615,0.046346355,16664.783,1.0000104,0.066245496,1.6282784,3.4893348,716.2541,8.873992,21.09788386,6.430635,6.2390375,0.45837075,74,954.9274,8.822182,,,
lake,littoral,l5,13b,2024-03-13 12:31:00,10.676424,,60.013313,101.91566,0.04634543,16666.691,1.0000104,0.066245176,1.6306654,3.4862278,716.25055,8.623549,20.52018373,6.254552,6.0629582,0.45903164,74,954.9228,8.820591,,,
lake,littoral,l5,13b,2024-03-13 12:31:00,10.861237,,59.973427,101.87676,0.046326596,16674.459,1.0000104,0.066219896,1.6074588,3.4664934,716.3019,7.430066,17.76624836,5.4151525,5.2238564,0.47483724,74,954.9912,8.802625,,,
lake,littoral,l5,13b,2024-03-13 12:31:00,10.871909,,59.967896,101.872826,0.04632448,16675.797,1.0000104,0.06621733,1.6093326,3.4642248,716.3056,7.238073,17.32328904,5.2801385,5.088872,0.47636378,74,954.99615,8.800562,,,
lake,littoral,l5,13b,2024-03-13 12:31:00,10.640738,,59.92342,101.80893,0.04629198,16692.705,1.0000101,0.0661758,1.6173942,3.4530535,716.25934,5.1739135,12.56281496,3.829146,3.637623,0.4768559,74,954.93445,8.790931,,,
lake,littoral,l5,13b,2024-03-13 12:31:00,10.662116,,59.89881,101.82935,0.046299335,16695.307,1.00001,0.06618908,1.4378862,3.4404922,716.2307,4.1110086,10.11139698,3.0819538,2.8903267,0.4928403,74,954.89624,8.78145,,,
lake,littoral,l5,13b,2024-03-13 12:31:00,10.655702,,59.894768,101.829285,0.046298984,16696.164,1.00001,0.06618904,1.4198054,3.4388402,716.226,3.9301524,9.69428937,2.9548194,2.7631724,0.49447158,74,954.89,8.780166,,,
lake,littoral,l5,13b,2024-03-13 12:31:00,10.6096115,,59.878082,101.81087,0.046297316,16705.525,1.0000099,0.06619202,1.2977949,3.4360902,716.2261,1.3880144,3.830413058,1.1675099,0.9758713,0.4867142,74,954.89,8.771037,,,
lake,littoral,l5,13b,2024-03-13 12:31:00,10.62163,,59.851967,101.80972,0.04628747,16708.48,1.0000099,0.066178136,0.9564763,3.4230683,716.258,-0.007036683,0.611773589,0.18646859,-0.004947269,0.4477771,74,954.93256,8.761781,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,9.985282,58.516502,98.24458,0.044687703,17089.29,1.000011,0.063877344,0.39156532,3.8606045,716.0232,-0.028862556,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.008812,58.681988,98.61791,0.04485792,17041.068,1.000011,0.06410795,0.5407427,3.8015676,716.0495,-0.027280316,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.017115,58.71598,98.692345,0.04489196,17031.117,1.000011,0.064147085,0.5516457,3.7941844,716.05225,-0.02628633,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.057825,58.714745,98.70746,0.04522105,16934.19,1.0000111,0.06461663,0.46909562,3.787499,715.9713,0.09045322,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.100296,59.301846,99.85625,0.04546778,16851.658,1.0000112,0.06496051,0.3670752,3.7368546,716.0372,0.33583775,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.1062155,59.363197,99.97686,0.04550505,16839.643,1.0000112,0.06501272,0.35315034,3.7314126,716.0412,0.3656131,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.189866,59.63398,100.4378,0.045812756,16731.715,1.0000116,0.065438,0.5192135,3.7298777,716.00433,0.78446627,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.117721,59.882393,100.818726,0.045897122,16695.012,1.0000117,0.06555038,0.6460283,3.7262135,715.98975,1.023143,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.112723,59.916283,100.871445,0.045915958,16687.64,1.0000117,0.06557595,0.6655378,3.725929,715.9867,1.0621723,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.25361,59.982918,101.00865,0.04597425,16670.734,1.0000117,0.06572861,0.7595112,3.733448,716.02625,1.4879193,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.203066,60.032566,101.082275,0.046007518,16657.629,1.0000117,0.06571291,0.7755271,3.7270927,716.01013,1.6747626,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.202968,60.03941,101.09378,0.046012938,16655.729,1.0000117,0.06571637,0.7801392,3.72669,716.0098,1.7091353,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.195281,60.054787,101.14157,0.046034124,16651.463,1.0000117,0.06572965,0.80465776,3.730182,716.0088,1.8637651,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.192082,60.058002,101.148766,0.046037406,16650.57,1.0000117,0.06572985,0.8074334,3.7302597,716.00793,1.8855972,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.243387,60.07193,101.098015,0.046018,16646.709,1.0000118,0.06571242,0.8457489,3.735706,716.00146,2.2532895,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.397783,60.044132,101.11841,0.04602353,16654.418,1.0000117,0.06572644,1.0167913,3.7307775,715.9946,2.4571633,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.415151,60.04182,101.11863,0.046023384,16655.059,1.0000117,0.0657272,1.0353731,3.73046,715.9937,2.49054,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.223952,60.075027,101.15902,0.04604335,16645.852,1.0000117,0.065753356,1.115615,3.7323034,715.9934,2.8515768,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.362667,60.0804,101.197044,0.04605951,16644.363,1.0000117,0.065778084,1.146149,3.7271063,716.03784,3.0969052,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.369869,60.082264,101.202385,0.046061892,16643.848,1.0000117,0.06578155,1.1515703,3.726647,716.04254,3.1349428,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.407488,60.064804,101.221954,0.04606666,16652.67,1.0000116,0.065794274,1.2874048,3.7207975,716.0182,3.518263,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.417187,60.06321,101.225334,0.046067733,16653.512,1.0000116,0.06579647,1.3019403,3.7200015,716.0175,3.5655513,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.478034,60.058052,101.250046,0.046078857,16650.867,1.0000116,0.06581253,1.3058579,3.7004724,716.0437,3.7511249,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.339578,60.067165,101.2173,0.046066422,16643.549,1.0000117,0.06582994,1.3211988,3.7147768,716.03186,4.0766554,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.327592,60.067944,101.21482,0.046065547,16642.69,1.0000117,0.06583232,1.3227639,3.715549,716.0316,4.1165547,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.495265,60.091866,101.27164,0.046091292,16640.797,1.0000117,0.065829866,1.3557501,3.7061327,716.0308,4.3211718,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.491456,60.066532,101.22841,0.04607096,16648.062,1.0000116,0.065844774,1.2766486,3.710289,716.03735,4.774256,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:18:00,,10.497373,60.064762,101.22606,0.046069816,16648.754,1.0000116,0.06584621,1.2696437,3.710343,716.038,4.828056,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:19:00,,10.33996,60.08771,101.26234,0.046087053,16642.34,1.0000117,0.06582522,1.5370687,3.70277,715.99786,4.941666,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:19:00,,10.374025,60.076042,101.27463,0.046090897,16645.57,1.0000116,0.06588145,1.4928564,3.700522,716.02057,4.807057,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:19:00,,10.372474,60.075657,101.2773,0.04609195,16645.678,1.0000116,0.06588668,1.4973525,3.700013,716.0216,4.7954655,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:19:00,,10.461598,60.106052,101.3561,0.046127394,16637.26,1.0000117,0.0658866,1.548625,3.6820664,716.0228,3.6864872,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:19:00,,10.390047,60.10118,101.38719,0.046139646,16638.607,1.0000116,0.06590397,1.5039371,3.6786652,715.98566,3.1624131,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:19:00,,10.385701,60.101826,101.393234,0.046142194,16638.43,1.0000116,0.06590557,1.5013925,3.6776676,715.98175,3.0684218,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:19:00,,10.4238,60.071163,101.371544,0.046130147,16646.924,1.0000116,0.06589151,1.1798112,3.6697807,715.9994,2.1943233,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:19:00,,10.42479,60.06773,101.37026,0.04612927,16647.873,1.0000116,0.06589068,1.144706,3.668882,715.99976,2.0868573,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:19:00,,10.336317,60.07057,101.40878,0.046145353,16647.088,1.0000114,0.06591571,0.9440921,3.6576772,715.9868,1.5136563,,,,,,,,,,
lake,littoral,l1,13a,2024-03-13 11:19:00,,10.299193,60.0851,101.435875,0.046134323,16659.83,1.0000113,0.065905735,0.99478185,3.6568594,715.9729,-0.16506222,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:48:00,,10.481342,55.239143,96.55629,0.043646306,18103.11,0.99999493,0.06274565,0.61686385,2.5908458,716.2072,-0.034649383,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:48:00,,10.494725,55.24395,96.552536,0.043645352,18101.527,0.999995,0.062750146,0.6137113,2.5949733,716.2089,-0.034917396,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:48:00,,10.561776,55.363235,96.69694,0.043603186,18099.004,0.9999957,0.06268691,0.5618892,2.6195264,716.21014,-0.02311263,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:48:00,,10.572646,55.373875,96.70531,0.043596916,18099,0.9999958,0.06268211,0.5567616,2.6229653,716.2113,-0.022562658,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:48:00,,10.516562,55.264603,96.45122,0.043595962,18098.268,0.9999959,0.06267763,0.5911015,2.6428633,716.20404,0.09286541,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:48:00,,10.6481905,58.68982,102.87459,0.046644967,16901.14,1.0000012,0.06686196,0.53589696,2.6747165,716.19073,0.40939662,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:48:00,,10.659377,59.025887,103.5033,0.046947524,16782.34,1.0000017,0.06727717,0.53163856,2.6784947,716.1892,0.4445226,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:48:00,,10.557618,59.811623,103.662865,0.047041535,16705.115,1.0000033,0.06738087,0.83199763,2.8699036,716.21515,0.55443,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:48:00,,10.552996,60.017845,103.923805,0.04716689,16652.043,1.0000037,0.06755048,0.8586174,2.8894057,716.2171,0.5767464,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:48:00,,10.703573,59.923454,103.445984,0.046960212,16686.768,1.0000048,0.067239895,0.8727778,2.9472,716.1974,0.96306205,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:48:00,,10.832124,59.923756,103.28882,0.04689608,16687.873,1.0000055,0.06713773,0.94936585,3.0158658,716.1898,1.1008654,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:48:00,,10.850558,59.921635,103.260765,0.046884485,16688.463,1.0000056,0.067119494,0.9570275,3.0244834,716.18835,1.1281445,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.738276,59.913082,103.08428,0.04681195,16690.846,1.0000062,0.06700478,0.745942,3.0508916,716.2017,1.4732343,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.872229,59.911278,102.98694,0.046772238,16691.348,1.0000067,0.06694151,0.9901374,3.0986204,716.2027,1.6382786,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.882348,59.910812,102.971504,0.046765924,16691.479,1.0000068,0.06693148,1.0086596,3.104261,716.20325,1.6661079,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.817261,59.94734,102.93179,0.04675379,16681.309,1.0000072,0.06690566,0.975945,3.117477,716.2033,2.0379016,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.816425,59.95094,102.92474,0.04675132,16680.307,1.0000072,0.06690109,0.9830875,3.1205425,716.2033,2.0800521,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.659226,59.953068,102.865105,0.046727315,16679.713,1.0000074,0.066862315,1.072287,3.1571727,716.1827,2.2611964,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.747374,59.944576,102.78099,0.0466922,16682.076,1.0000076,0.06680764,1.2636752,3.1693413,716.20746,2.7304995,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.7510605,59.943733,102.77037,0.046687793,16682.312,1.0000076,0.06680074,1.2864547,3.1718652,716.2092,2.783977,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.633806,59.9453,102.68232,0.046652153,16681.875,1.000008,0.0667435,1.3292544,3.2081628,716.2037,2.944019,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.584178,59.960583,102.65443,0.04664246,16677.623,1.0000082,0.06672538,1.5163573,3.2098253,716.2036,3.2580047,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.574738,59.962223,102.64875,0.046640325,16677.166,1.0000082,0.066721685,1.5364757,3.21123,716.2033,3.2944043,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.868455,59.983055,102.62898,0.046634533,16671.375,1.0000083,0.06670884,1.4521936,3.2425437,716.19006,3.4814823,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.895898,59.985706,102.62622,0.046633698,16670.639,1.0000083,0.066707045,1.4508437,3.245607,716.1888,3.5114448,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.917026,60.009567,102.60812,0.046628896,16664.01,1.0000086,0.06669528,1.4565833,3.2390304,716.1884,3.827883,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.790754,60.029408,102.61511,0.04663387,16658.502,1.0000087,0.066699825,1.37831,3.2689211,716.1755,4.02472,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.778564,60.032207,102.61516,0.04663419,16657.725,1.0000087,0.066699855,1.3710998,3.2715623,716.1742,4.055563,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.780538,60.05572,102.566376,0.04661685,16651.205,1.0000091,0.06666814,1.5676081,3.2850528,716.20703,4.325139,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.775906,60.058716,102.561935,0.04661536,16650.373,1.0000091,0.066665255,1.5837193,3.2874787,716.2097,4.3583117,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.715807,60.065853,102.534615,0.046605002,16648.395,1.0000092,0.06664749,1.5083199,3.3136249,716.1967,4.5317507,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.654381,60.087814,102.47863,0.046584524,16642.309,1.0000094,0.06661111,1.5312747,3.323978,716.19617,4.804124,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.64615,60.090195,102.47226,0.04658218,16641.648,1.0000094,0.066606976,1.5305263,3.3259351,716.1956,4.836693,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.552489,60.0923,102.41863,0.046560533,16641.068,1.0000097,0.066572115,1.5116539,3.3611596,716.17554,4.9690876,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.720884,60.089226,102.34063,0.046528388,16641.92,1.0000098,0.06652141,1.9012121,3.36638,716.1678,5.02715,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.734936,60.08892,102.331085,0.04652446,16642.004,1.0000098,0.06651521,1.9399048,3.3680797,716.1663,5.036731,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.837748,60.08451,102.30583,0.04651369,16643.225,1.0000098,0.06648338,1.7032115,3.3909657,716.1526,4.8861413,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.854698,60.083935,102.30054,0.046511468,16643.385,1.0000098,0.066478394,1.6943364,3.3933494,716.151,4.872761,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.844103,60.073208,102.22324,0.046478778,16646.355,1.00001,0.06644379,1.4060969,3.4122407,716.10944,3.8668563,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.878863,60.05485,102.188484,0.046462655,16651.445,1.00001,0.06642205,1.4067209,3.4129817,716.14636,3.3291843,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.882055,60.0526,102.18222,0.046459857,16652.068,1.00001,0.06641863,1.3973209,3.4136882,716.14874,3.2393909,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:49:00,,10.934895,60.01095,102.11465,0.04642786,16663.625,1.0000099,0.066374525,1.2937526,3.4245605,716.13007,2.2799628,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:50:00,,10.839171,59.999187,102.06824,0.046407674,16666.893,1.00001,0.06634436,1.3066038,3.4222283,716.1165,1.6119285,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:50:00,,10.831345,59.996613,102.0613,0.04640457,16667.607,1.00001,0.06633985,1.3041776,3.4223773,716.11444,1.5127404,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:50:00,,10.844853,60.042786,102.17693,0.04645666,16654.793,1.0000099,0.066415,1.0785662,3.418867,716.1336,0.51194626,,,,,,,,,,
lake,littoral,l1,12b,2024-03-13 12:50:00,,10.842542,60.047096,102.187004,0.04646123,16653.596,1.0000099,0.066421546,1.056675,3.4184012,716.1351,0.38963717,,,,,,,,,,
lake,littoral,l2,12b,2024-03-13 12:52:00,,10.212871,59.362263,103.31796,0.04684481,16845.727,1.0000002,0.06715667,0.65388125,2.7254112,716.15155,-0.064372115,,,,,,,,,,
lake,littoral,l2,12b,2024-03-13 12:52:00,,10.067773,59.519928,103.321266,0.046864048,16801.113,1.0000018,0.067158826,0.7651136,2.785567,716.17664,-0.07039021,,,,,,,,,,
lake,littoral,l2,12b,2024-03-13 12:52:00,,10.048552,59.530785,103.31016,0.0468608,16798.043,1.0000019,0.067151606,0.77753806,2.792534,716.1789,-0.07082507,,,,,,,,,,
