"Location Properties"
"Location Name = Emplacement de l'appareil"
""
"Report Properties"
"Start Time = 2024-03-13 14:10:38"
"Time Offset = -05:00:00"
"Duration = 00:03:36"
"Readings = 109"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (m) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 14:12:32","59.78734","102.26039","0.046463396","16725.95","1.0000083","0.06646977","2.8860588","0.21960692","0.2150877","3.256444","717.20953","12.846423","9.232588","16.813597","71","956.2013","11.286889","46.013856046584515","-89.67172874075882",""
"2024-03-13 14:12:34","59.78981","102.259735","0.046463396","16725.258","1.0000083","0.0664688","2.844295","0.21171087","0.21851084","3.2570071","717.20886","12.906389","9.274804","16.813347","71","956.2004","11.288685","46.01385803188929","-89.67173173632459",""
"2024-03-13 14:12:36","59.83303","102.405495","0.04653155","16702.428","1.0000085","0.06656358","3.245488","0.51844513","0.20885214","3.255388","717.24854","13.189302","9.473733","16.80581","71","956.2533","11.2807","46.0138545317095","-89.6717289867811",""
"2024-03-13 14:12:38","59.838005","102.418915","0.046537973","16699.934","1.0000085","0.0665723","3.2697413","0.54824305","0.20873766","3.2553635","717.2524","13.23704","9.5073185","16.805334","71","956.2584","11.280555","46.013853684365","-89.67172948602412",""
"2024-03-13 14:12:40","59.933907","102.48747","0.046571977","16684.172","1.0000086","0.06661686","3.6263058","0.41719222","0.15199131","3.2630732","717.2394","13.386398","9.751011","16.805012","71","956.2411","11.298534","46.01385131586569","-89.67173283690913",""
"2024-03-13 14:12:42","59.93455","102.39551","0.046558116","16675.512","1.000009","0.066589415","2.8076587","0.30508906","0.18621041","3.289775","717.219","13.741329","9.876912","16.805","71","956.2138","11.299519","46.013854005236645","-89.67173151702968",""
"2024-03-13 14:12:44","59.93804","102.388336","0.046557836","16674.068","1.000009","0.06658808","2.7353728","0.28851405","0.18772307","3.2928104","717.2164","13.783453","9.89877","16.805","71","956.2103","11.300288","46.01385380253925","-89.67172881860677",""
"2024-03-13 14:12:46","60.042038","102.56176","0.04661551","16654.236","1.000009","0.06666787","3.482845","0.109687395","0.20178404","3.2944105","717.2367","14.033853","10.068879","16.796719","71","956.2375","11.3092","46.013854500898105","-89.67172394594236",""
"2024-03-13 14:12:48","60.129837","102.628944","0.046650995","16630.416","1.0000094","0.06674304","4.1539717","0.38555336","0.2016713","3.3191302","717.21155","14.557838","10.4370575","16.8041","71","956.204","11.318474","46.01385470803623","-89.67172006079201",""
"2024-03-13 14:12:50","60.142845","102.64244","0.046656836","16627.209","1.0000095","0.06675387","4.252852","0.4080901","0.20207232","3.3217366","717.2097","14.621251","10.481705","16.804573","71","956.2015","11.319777","46.01386230616436","-89.67172657318193",""
"2024-03-13 14:12:52","60.278587","102.73649","0.046710003","16589.646","1.0000098","0.066781506","3.612368","0.7148585","0.2615036","3.3422227","717.23615","14.793375","10.602021","16.82979","71","956.23676","11.319934","46.01386244258829","-89.67173095919146",""
"2024-03-13 14:12:54","60.365135","102.832436","0.046758343","16565.863","1.0000099","0.06684214","112.50274","2.783757","1.2690535","3.3757935","717.21814","14.241758","10.214499","16.800161","71","956.2127","11.345907","46.013864227932324","-89.6717230528077",""
"2024-03-13 14:12:56","60.379066","102.84588","0.04676531","16562.031","1.0000099","0.066849366","123.79195","3.0094662","1.3759576","3.379995","717.2173","14.189961","10.178087","16.798","71","956.2116","11.348599","46.0138608315859","-89.67172870951164",""
"2024-03-13 14:12:58","61.069244","103.34984","0.047007333","16468.518","1.0000104","0.0671774","418.967","1.1643165","0.7360479","3.3982706","717.2093","14.333081","10.278659","16.829294","71","956.2009","11.349665","46.01386281863378","-89.67174196379221",""
"2024-03-13 14:13:00","60.403175","102.78249","0.04673784","16566.242","1.00001","0.066808626","145.57188","0.70470476","0.49096864","3.3918295","717.20856","13.917193","9.985659","16.791895","71","956.2","11.376058","46.0138628708838","-89.67175128956605",""
"2024-03-13 14:13:02","60.356747","102.73981","0.046717655","16573.36","1.00001","0.06678087","126.70125","0.5820956","0.43838018","3.3917222","717.2083","13.87949","9.959083","16.789125","71","956.1996","11.378855","46.013859133939675","-89.67174209516268",""
"2024-03-13 14:13:04","60.239822","102.55753","0.046632465","16602.715","1.00001","0.066632904","22.455107","0.3222024","0.26512906","3.394599","717.18805","14.422494","10.341637","16.795572","71","956.1726","11.370677","46.01385975715425","-89.67174030639876",""
"2024-03-13 14:13:06","60.332516","102.70515","0.04670294","16574.969","1.00001","0.06675494","34.16279","0.4131975","0.25330088","3.3996964","717.1995","13.893085","9.968979","16.78017","71","956.1879","11.370328","46.01386574385151","-89.67173341180764",""
"2024-03-13 14:13:08","60.340458","102.71641","0.046708375","16572.703","1.00001","0.06676405","32.62518","0.41402623","0.24621122","3.400374","717.2001","13.855828","9.942765","16.778837","71","956.18866","11.369943","46.013866422815624","-89.67173209469766",""
"2024-03-13 14:13:10","60.26895","102.55958","0.046636794","16592.312","1.0000101","0.06651678","6.993684","0.24902543","0.23594555","3.4109027","717.194","13.109247","9.417252","16.794361","71","956.1805","11.35207","46.01386167526709","-89.67173590389304",""
"2024-03-13 14:13:12","60.03658","102.30796","0.046509463","16656.56","1.0000097","0.06648184","4.114686","0.40122584","0.23927045","3.3833714","717.2","12.354846","8.885777","16.803015","71","956.1886","11.350724","46.01386270495664","-89.67173725325891",""
"2024-03-13 14:13:14","60.008804","102.27496","0.04649305","16664.238","1.0000095","0.066469066","2.830606","0.41143826","0.23922183","3.380768","717.20044","12.249498","8.811576","16.80453","71","956.1891","11.349955","46.013865781022716","-89.67173490159313",""
"2024-03-13 14:13:16","59.835793","102.08761","0.046398208","16712.436","1.0000092","0.06635385","3.3194103","0.2583804","0.21023151","3.3328118","717.18085","11.516755","8.296317","16.796892","71","956.163","11.35","46.01387100518866","-89.6717388734159",""
"2024-03-13 14:13:18","59.833336","102.17432","0.04639091","16726.516","1.0000088","0.06635391","7.9264536","0.18974277","0.21866293","3.3044703","717.1604","11.415899","8.22577","16.796377","71","956.13574","11.341592","46.01386552275063","-89.6717369328047",""
"2024-03-13 14:13:20","59.828182","102.178444","0.046387423","16729.412","1.0000088","0.066350125","8.446733","0.1765078","0.21859659","3.2998955","717.1575","11.383107","8.202755","16.796038","71","956.13184","11.340675","46.013866417177184","-89.67173233584941",""
